track,fast_driver,fast_lap_time,slow_driver,slow_lap_time,time_gap,corner,brake_delta,apex_throttle_delta,duration_delta,fast_brake,slow_brake,fast_apex_throttle,slow_apex_throttle,time_lost_sec
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,6,-12.314999999999998,0.029999999999999805,-22,58.125,45.81,2.39,2.42,-0.88
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,7,-26.260000000000005,-0.04999999999999982,65,118.295,92.035,2.46,2.41,2.6
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,8,-8.529999999999994,0.020000000000000018,-13,66.365,57.835,2.43,2.45,-0.52
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,9,-18.875,-0.06000000000000005,54,110.59,91.715,2.48,2.42,2.16
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,10,-73.69,0.6600000000000001,-32,73.69,0.0,2.46,3.12,-1.28
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,11,-86.95,-0.040000000000000036,30,120.75,33.8,2.49,2.45,1.2
Sebring,GR86-033-46,145.653,GR86-063-113,147.366,1.7130000000000223,12,48.97,-0.10999999999999988,53,61.3,110.27,2.5,2.39,2.12
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,1,17.685000000000002,0.3999999999999999,-62,93.47,111.155,2.44,2.84,-2.48
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,2,-24.28,0.040000000000000036,27,124.89,100.61,2.44,2.48,1.08
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,3,-58.735,11.91,-28,58.735,0.0,2.46,14.37,-1.12
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,4,32.61,0.06000000000000005,38,58.675,91.285,2.42,2.48,1.52
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,5,-116.22,0.07000000000000028,44,138.41,22.19,2.42,2.49,1.76
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,6,-58.125,31.61,-69,58.125,0.0,2.39,34.0,-2.7600000000000002
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,7,-118.295,34.839999999999996,18,118.295,0.0,2.46,37.3,0.72
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,8,40.21000000000001,0.08999999999999986,-19,66.365,106.575,2.43,2.52,-0.76
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,9,-46.315,0.06000000000000005,-2,110.59,64.275,2.48,2.54,-0.08
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,10,-5.280000000000001,0.03000000000000025,-10,73.69,68.41,2.46,2.49,-0.4
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,11,-120.75,11.78,3,120.75,0.0,2.49,14.27,0.12
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,12,41.95,0.1499999999999999,-38,61.3,103.25,2.5,2.65,-1.52
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,13,3.115000000000009,-0.25,4,70.425,73.54,2.74,2.49,0.16
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,14,-58.30500000000001,0.050000000000000266,14,103.4,45.095,2.44,2.49,0.56
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,15,40.835,0.08999999999999986,50,44.025,84.86,2.43,2.52,2.0
Sebring,GR86-033-46,145.653,GR86-065-5,147.689,2.0360000000000014,16,28.004999999999995,0.0900000000000003,-35,47.06,75.065,2.46,2.5500000000000003,-1.4000000000000001
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,1,39.160000000000004,-0.07000000000000028,-20,40.865,80.025,2.45,2.38,-0.8
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,2,21.914999999999992,-0.06999999999999984,10,43.825,65.74,2.51,2.44,0.4
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,3,-24.875,-0.020000000000000018,-2,29.53,4.655,2.47,2.45,-0.08
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,4,0.0,-2.55,7,0.0,0.0,5.13,2.58,0.28
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,5,37.34,-0.16999999999999993,76,70.03,107.37,2.52,2.35,3.04
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,6,-41.035,-0.08999999999999986,-70,76.895,35.86,2.5,2.41,-2.8000000000000003
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,7,-5.25,-0.040000000000000036,10,47.93,42.68,2.48,2.44,0.4
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,8,-37.11,0.4500000000000002,-43,37.11,0.0,2.51,2.96,-1.72
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,9,-110.405,28.349999999999998,1,110.405,0.0,2.62,30.97,0.04
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,10,-77.045,-0.06000000000000005,-28,120.72,43.675,2.48,2.42,-1.12
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,11,-3.4499999999999957,-0.050000000000000266,-30,38.5,35.050000000000004,2.45,2.4,-1.2
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,12,-36.300000000000004,-0.1299999999999999,47,72.545,36.245,2.58,2.45,1.8800000000000001
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,13,-68.67,-0.21999999999999975,222,72.73,4.0600000000000005,2.59,2.37,8.88
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,14,-65.025,-0.06999999999999984,212,86.555,21.53,2.48,2.41,8.48
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,15,-17.155000000000005,-0.04999999999999982,851,35.175000000000004,18.02,2.42,2.37,34.04
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,16,-92.095,40.169999999999995,-114,92.095,0.0,2.45,42.62,-4.5600000000000005
Sonoma,GR86-003-017,115.004,GR86-002-002,125.99,10.98599999999999,17,30.275000000000006,-0.06000000000000005,25,108.53,138.805,2.45,2.39,1.0
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,1,4.229999999999997,-0.03000000000000025,32,40.865,45.095,2.45,2.42,1.28
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,2,-43.825,27.520000000000003,-40,43.825,0.0,2.51,30.03,-1.6
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,3,-9.630000000000003,-0.050000000000000266,31,29.53,19.9,2.47,2.42,1.24
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,4,0.0,-2.4499999999999997,-9,0.0,0.0,5.13,2.68,-0.36
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,5,-6.625,-0.16999999999999993,66,70.03,63.405,2.52,2.35,2.64
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,6,-42.65,-0.08000000000000007,32,76.895,34.245,2.5,2.42,1.28
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,7,33.160000000000004,-0.16000000000000014,41,47.93,81.09,2.48,2.32,1.6400000000000001
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,8,-26.869999999999997,-0.1299999999999999,25,37.11,10.24,2.51,2.38,1.0
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,9,-110.405,43.080000000000005,1,110.405,0.0,2.62,45.7,0.04
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,10,-120.72,36.970000000000006,-51,120.72,0.0,2.48,39.45,-2.04
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,11,57.485,-0.03000000000000025,77,38.5,95.985,2.45,2.42,3.08
Sonoma,GR86-003-017,115.004,GR86-004-078,115.996,0.9919999999999902,12,29.819999999999993,-0.29000000000000004,137,72.545,102.365,2.58,2.29,5.48
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,1,-40.865,0.05999999999999961,-41,40.865,0.0,2.45,2.51,-1.6400000000000001
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,2,46.375,-0.029999999999999805,7,43.825,90.2,2.51,2.48,0.28
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,3,-29.53,-0.020000000000000018,1,29.53,0.0,2.47,2.45,0.04
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,4,0.0,-2.55,-10,0.0,0.0,5.13,2.58,-0.4
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,5,29.679999999999993,-0.040000000000000036,56,70.03,99.71,2.52,2.48,2.24
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,6,9.14,-0.029999999999999805,-27,76.895,86.035,2.5,2.47,-1.08
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,7,38.23,-0.009999999999999787,28,47.93,86.16,2.48,2.47,1.12
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,8,-1.9349999999999952,-0.11999999999999966,-3,37.11,35.175000000000004,2.51,2.39,-0.12
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,9,-110.405,28.24,16,110.405,0.0,2.62,30.86,0.64
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,10,-12.36,0.3200000000000003,-58,120.72,108.36,2.48,2.8000000000000003,-2.32
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,11,62.855000000000004,0.020000000000000018,87,38.5,101.355,2.45,2.47,3.48
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,12,36.334999999999994,0.18999999999999995,12,72.545,108.88,2.58,2.77,0.48
Sonoma,GR86-003-017,115.004,GR86-008-113,115.004,0.0,13,29.694999999999993,-0.10999999999999988,56,72.73,102.425,2.59,2.48,2.24
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,1,7.219999999999999,0.31999999999999984,-23,40.865,48.085,2.45,2.77,-0.92
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,2,32.565,-0.029999999999999805,38,43.825,76.39,2.51,2.48,1.52
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,3,-29.53,-0.020000000000000018,-6,29.53,0.0,2.47,2.45,-0.24
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,4,0.0,-2.61,2,0.0,0.0,5.13,2.52,0.08
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,5,-6.685000000000002,0.10999999999999988,2,70.03,63.345,2.52,2.63,0.08
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,6,-12.649999999999991,-0.020000000000000018,-23,76.895,64.245,2.5,2.48,-0.92
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,7,-12.665,0.040000000000000036,-21,47.93,35.265,2.48,2.52,-0.84
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,8,-1.9050000000000011,-0.029999999999999805,47,37.11,35.205,2.51,2.48,1.8800000000000001
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,9,-110.405,42.650000000000006,4,110.405,0.0,2.62,45.27,0.16
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,10,-45.91499999999999,0.10000000000000009,-64,120.72,74.805,2.48,2.58,-2.56
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,11,30.965000000000003,-0.040000000000000036,28,38.5,69.465,2.45,2.41,1.12
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,12,-62.550000000000004,-0.16999999999999993,51,72.545,9.995,2.58,2.41,2.04
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,13,-72.73,24.15,1,72.73,0.0,2.59,26.74,0.04
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,14,-86.555,34.620000000000005,2,86.555,0.0,2.48,37.1,0.08
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,15,-35.175000000000004,17.200000000000003,-72,35.175000000000004,0.0,2.42,19.62,-2.88
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,16,0.030000000000001137,0.69,-114,92.095,92.125,2.45,3.14,-4.5600000000000005
Sonoma,GR86-003-017,115.004,GR86-009-005,115.218,0.21399999999999864,17,-46.255,0.10000000000000009,-91,108.53,62.275,2.45,2.5500000000000003,-3.64
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,1,-20.205000000000002,0.009999999999999787,-47,40.865,20.66,2.45,2.46,-1.8800000000000001
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,2,-29.315000000000005,-0.029999999999999805,-41,43.825,14.51,2.51,2.48,-1.6400000000000001
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,3,-6.760000000000002,-0.10000000000000009,30,29.53,22.77,2.47,2.37,1.2
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,4,15.395,-2.92,22,0.0,15.395,5.13,2.21,0.88
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,5,-70.03,-0.020000000000000018,36,70.03,0.0,2.52,2.5,1.44
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,6,-6.7749999999999915,-0.3599999999999999,-6,76.895,70.12,2.5,2.14,-0.24
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,7,-25.53,-0.029999999999999805,17,47.93,22.4,2.48,2.45,0.68
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,8,-13.364999999999998,-0.07999999999999963,2,37.11,23.745,2.51,2.43,0.08
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,9,-16.875,-0.7000000000000002,32,110.405,93.53,2.62,1.92,1.28
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,10,-87.285,-0.1499999999999999,-32,120.72,33.435,2.48,2.33,-1.28
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,11,-33.935,-0.020000000000000018,33,38.5,4.565,2.45,2.43,1.32
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,12,-72.545,24.92,13,72.545,0.0,2.58,27.5,0.52
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,13,12.39,-0.5999999999999999,121,72.73,85.12,2.59,1.99,4.84
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,14,-18.02000000000001,-0.3599999999999999,0,86.555,68.535,2.48,2.12,0.0
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,15,21.455,-0.029999999999999805,-58,35.175000000000004,56.63,2.42,2.39,-2.32
Sonoma,GR86-003-017,115.004,GR86-010-016,115.725,0.7209999999999894,16,-68.945,-0.08000000000000007,-53,92.095,23.15,2.45,2.37,-2.12
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,1,6.899999999999999,0.04999999999999982,2,40.865,47.765,2.45,2.5,0.08
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,2,7.479999999999997,0.0900000000000003,21,43.825,51.305,2.51,2.6,0.84
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,3,-29.53,0.19999999999999973,6,29.53,0.0,2.47,2.67,0.24
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,4,17.900000000000002,-2.53,25,0.0,17.900000000000002,5.13,2.6,1.0
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,5,-17.884999999999998,0.16999999999999993,2,70.03,52.145,2.52,2.69,0.08
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,6,-19.804999999999993,0.0,3,76.895,57.09,2.5,2.5,0.12
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,7,-13.335,0.08999999999999986,-11,47.93,34.595,2.48,2.57,-0.44
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,8,-11.0,0.03000000000000025,53,37.11,26.11,2.51,2.54,2.12
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,9,-23.590000000000003,0.009999999999999787,8,110.405,86.815,2.62,2.63,0.32
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,10,-57.404999999999994,0.06000000000000005,-15,120.72,63.315000000000005,2.48,2.54,-0.6
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,11,-26.14,0.040000000000000036,29,38.5,12.36,2.45,2.49,1.16
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,12,-72.545,-0.08000000000000007,48,72.545,0.0,2.58,2.5,1.92
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,13,-72.73,1.75,15,72.73,0.0,2.59,4.34,0.6
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,14,-18.435000000000002,0.18999999999999995,-12,86.555,68.12,2.48,2.67,-0.48
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,15,28.979999999999997,0.16000000000000014,-77,35.175000000000004,64.155,2.42,2.58,-3.08
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,16,-41.964999999999996,0.17999999999999972,-112,92.095,50.13,2.45,2.63,-4.48
Sonoma,GR86-003-017,115.004,GR86-013-080,115.814,0.8099999999999881,17,-48.1,0.04999999999999982,-8,108.53,60.43,2.45,2.5,-0.32
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,1,-40.865,2.42,-54,40.865,0.0,2.45,4.87,-2.16
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,2,50.94,0.04000000000000048,9,43.825,94.765,2.51,2.5500000000000003,0.36
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,3,-29.53,0.22999999999999998,7,29.53,0.0,2.47,2.7,0.28
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,4,5.495,-2.3899999999999997,5,0.0,5.495,5.13,2.74,0.2
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,5,37.519999999999996,0.08999999999999986,56,70.03,107.55,2.52,2.61,2.24
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,6,-44.78999999999999,0.10999999999999988,-78,76.895,32.105000000000004,2.5,2.61,-3.12
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,7,-8.740000000000002,0.0,40,47.93,39.19,2.48,2.48,1.6
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,8,77.8,0.0,11,37.11,114.91,2.51,2.51,0.44
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,9,-89.285,-0.1499999999999999,49,110.405,21.12,2.62,2.47,1.96
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,10,-11.75,0.10000000000000009,-36,120.72,108.97,2.48,2.58,-1.44
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,11,46.010000000000005,0.08999999999999986,4,38.5,84.51,2.45,2.54,0.16
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,12,-14.770000000000003,-0.07000000000000028,17,72.545,57.775,2.58,2.51,0.68
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,13,41.21499999999999,-0.020000000000000018,18,72.73,113.945,2.59,2.57,0.72
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,14,22.064999999999998,0.020000000000000018,29,86.555,108.62,2.48,2.5,1.16
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,15,48.93999999999999,0.18000000000000016,-78,35.175000000000004,84.115,2.42,2.6,-3.12
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,16,11.900000000000006,0.0,-110,92.095,103.995,2.45,2.45,-4.4
Sonoma,GR86-003-017,115.004,GR86-015-031,115.037,0.03300000000000125,17,-37.035,0.10999999999999988,-88,108.53,71.495,2.45,2.56,-3.52
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,1,39.845000000000006,0.05999999999999961,33,40.865,80.71000000000001,2.45,2.51,1.32
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,2,-23.955000000000002,0.0,61,43.825,19.87,2.51,2.51,2.44
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,3,59.525000000000006,0.0,26,29.53,89.055,2.47,2.47,1.04
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,4,54.495000000000005,-2.6399999999999997,96,0.0,54.495000000000005,5.13,2.49,3.84
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,5,32.515,-0.029999999999999805,81,70.03,102.545,2.52,2.49,3.24
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,6,-76.895,62.96000000000001,-72,76.895,0.0,2.5,65.46000000000001,-2.88
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,7,-18.34,-0.009999999999999787,22,47.93,29.59,2.48,2.47,0.88
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,8,69.94,-0.019999999999999574,31,37.11,107.05,2.51,2.49,1.24
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,9,-110.405,-0.1200000000000001,25,110.405,0.0,2.62,2.5,1.0
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,10,-43.504999999999995,0.010000000000000231,-56,120.72,77.215,2.48,2.49,-2.24
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,11,29.97,0.040000000000000036,21,38.5,68.47,2.45,2.49,0.84
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,12,2.5799999999999983,-0.08999999999999986,44,72.545,75.125,2.58,2.49,1.76
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,13,-19.120000000000005,-0.09999999999999964,72,72.73,53.61,2.59,2.49,2.88
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,14,7.184999999999988,0.020000000000000018,54,86.555,93.74,2.48,2.5,2.16
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,15,8.499999999999993,0.07000000000000028,-33,35.175000000000004,43.675,2.42,2.49,-1.32
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,16,-19.075000000000003,-0.03000000000000025,47,92.095,73.02,2.45,2.42,1.8800000000000001
Sonoma,GR86-003-017,115.004,GR86-016-055,122.622,7.617999999999995,17,-25.974999999999994,0.04999999999999982,5,108.53,82.555,2.45,2.5,0.2
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,1,8.93,-0.0900000000000003,79,40.865,49.795,2.45,2.36,3.16
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,2,-43.825,-0.08999999999999986,21,43.825,0.0,2.51,2.42,0.84
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,3,91.345,-0.0900000000000003,-5,29.53,120.875,2.47,2.38,-0.2
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,4,60.705,-2.6999999999999997,12,0.0,60.705,5.13,2.43,0.48
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,5,-39.63,-0.040000000000000036,26,70.03,30.4,2.52,2.48,1.04
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,6,-55.544999999999995,-0.10999999999999988,-35,76.895,21.35,2.5,2.39,-1.4000000000000001
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,7,67.91,-0.3700000000000001,76,47.93,115.84,2.48,2.11,3.04
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,8,-24.61,-0.08999999999999986,13,37.11,12.5,2.51,2.42,0.52
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,9,-110.405,25.16,24,110.405,0.0,2.62,27.78,0.96
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,10,-120.72,21.95,-57,120.72,0.0,2.48,24.43,-2.2800000000000002
Sonoma,GR86-003-017,115.004,GR86-017-067,115.343,0.33899999999999864,11,95.11500000000001,-0.3400000000000003,92,38.5,133.615,2.45,2.11,3.68
